text,id,label
舌质红绛、脉数，为血分热盛之征。此证病机为热炽血分，动血留瘀。热不清则血不宁，瘀不去则热难除，即叶天士所言“入血就恐耗血动血，直须凉血散血”，故组方配伍当以清热解毒、凉血散瘀为法。,1142190,"[{'start': 0, 'end': 4, 'text': '舌质红绛', 'labels': ['主治']}, {'start': 5, 'end': 7, 'text': '脉数', 'labels': ['主治']}, {'start': 9, 'end': 13, 'text': '血分热盛', 'labels': ['主治']}, {'start': 21, 'end': 25, 'text': '热炽血分', 'labels': ['主治']}, {'start': 78, 'end': 82, 'text': '清热解毒', 'labels': ['功用']}, {'start': 83, 'end': 87, 'text': '凉血散瘀', 'labels': ['功用']}]"
【运用】金锁固精丸为治疗肾虚精关不固证之常用方。以遗精滑泄，腰痛耳鸣，舌淡苔白，脉细弱为辨证要点。,1142877,"[{'start': 4, 'end': 9, 'text': '金锁固精丸', 'labels': ['方剂名']}, {'start': 12, 'end': 18, 'text': '肾虚精关不固', 'labels': ['主治']}, {'start': 25, 'end': 29, 'text': '遗精滑泄', 'labels': ['主治']}, {'start': 30, 'end': 34, 'text': '腰痛耳鸣', 'labels': ['主治']}, {'start': 35, 'end': 39, 'text': '舌淡苔白', 'labels': ['主治']}, {'start': 40, 'end': 43, 'text': '脉细弱', 'labels': ['主治']}]"
舌绛而干、脉细数，为热伤营阴之征。遵《素问·至真要大论》“热淫于内，治以咸寒，佐以甘苦”之旨，《外感温热篇》“入营犹可透热转气”之意，治宜咸寒清营解毒为主，辅以透热养阴。,1142180,"[{'start': 0, 'end': 4, 'text': '舌绛而干', 'labels': ['主治']}, {'start': 5, 'end': 8, 'text': '脉细数', 'labels': ['主治']}, {'start': 10, 'end': 14, 'text': '热伤营阴', 'labels': ['主治']}, {'start': 71, 'end': 75, 'text': '清营解毒', 'labels': ['功用']}, {'start': 80, 'end': 84, 'text': '透热养阴', 'labels': ['功用']}]"
【证治机理】本证因七情所伤，肝郁气逆所致。肝主疏泄，喜条达而恶抑郁，情志不遂，或恼怒伤肝，均可导致肝失疏泄，气机不畅，进而累及他脏。肝气郁结，横逆胸膈之间，则胸膈胀闷；上犯于肺，肺气上逆，则上气喘急；横逆犯胃，胃失和降，则心下痞满、不思饮食；苔白，脉弦，为肝郁之征。治宜降逆行气，宽胸散结。,1143141,"[{'start': 79, 'end': 83, 'text': '胸膈胀闷', 'labels': ['主治']}, {'start': 95, 'end': 99, 'text': '上气喘急', 'labels': ['主治']}, {'start': 111, 'end': 115, 'text': '心下痞满', 'labels': ['主治']}, {'start': 116, 'end': 120, 'text': '不思饮食', 'labels': ['主治']}, {'start': 121, 'end': 123, 'text': '苔白', 'labels': ['主治']}, {'start': 124, 'end': 126, 'text': '脉弦', 'labels': ['主治']}, {'start': 128, 'end': 130, 'text': '肝郁', 'labels': ['主治']}, {'start': 135, 'end': 139, 'text': '降逆行气', 'labels': ['功用']}, {'start': 140, 'end': 144, 'text': '宽胸散结', 'labels': ['功用']}, {'start': 49, 'end': 53, 'text': '肝失疏泄', 'labels': ['主治']}, {'start': 54, 'end': 58, 'text': '气机不畅', 'labels': ['主治']}, {'start': 31, 'end': 33, 'text': '抑郁', 'labels': ['主治']}, {'start': 40, 'end': 44, 'text': '恼怒伤肝', 'labels': ['主治']}]"
桔梗宣肺，枳壳降气，前胡化痰，茯苓渗湿，升降相合，宽胸利气，化痰止咳，皆为佐药。,1141921,"[{'start': 0, 'end': 2, 'text': '桔梗', 'labels': ['组成']}, {'start': 2, 'end': 4, 'text': '宣肺', 'labels': ['功用']}, {'start': 5, 'end': 7, 'text': '枳壳', 'labels': ['组成']}, {'start': 7, 'end': 9, 'text': '降气', 'labels': ['功用']}, {'start': 10, 'end': 12, 'text': '前胡', 'labels': ['组成']}, {'start': 12, 'end': 14, 'text': '化痰', 'labels': ['功用']}, {'start': 15, 'end': 17, 'text': '茯苓', 'labels': ['组成']}, {'start': 17, 'end': 19, 'text': '渗湿', 'labels': ['功用']}, {'start': 30, 'end': 34, 'text': '化痰止咳', 'labels': ['功用']}, {'start': 25, 'end': 29, 'text': '宽胸利气', 'labels': ['功用']}]"
【医案举例】周秋帆茂才内人，怀孕数月，一日周身痛痹，四肢拘挛，肌肤及手指掌皮，数变如蛇蜕之形，惊痛交并，恐成废疾。余诊 ,1142535,
甘草味甘平，《内经》曰：五味所入，甘先入脾。脾不足者，以甘补之，补中助脾，必先甘剂，是以甘草为佐。 ,1142445,"[{'start': 0, 'end': 2, 'text': '甘草', 'labels': ['组成']}, {'start': 32, 'end': 36, 'text': '补中助脾', 'labels': ['功用']}, {'start': 44, 'end': 46, 'text': '甘草', 'labels': ['组成']}]"
【运用】归脾汤为补益心脾之常用方。以气短乏力，心悸失眠，或便血崩漏，舌淡，脉细弱为辨证要点。,1142707,"[{'start': 4, 'end': 7, 'text': '归脾汤', 'labels': ['方剂名']}, {'start': 8, 'end': 12, 'text': '补益心脾', 'labels': ['功用']}, {'start': 18, 'end': 22, 'text': '气短乏力', 'labels': ['主治']}, {'start': 23, 'end': 27, 'text': '心悸失眠', 'labels': ['主治']}, {'start': 29, 'end': 33, 'text': '便血崩漏', 'labels': ['主治']}, {'start': 34, 'end': 36, 'text': '舌淡', 'labels': ['主治']}, {'start': 37, 'end': 40, 'text': '脉细弱', 'labels': ['主治']}]"
黄柏清下焦湿热，二者助君药清热解毒、燥湿止痢而为臣。秦皮“苦寒性涩”，清热解毒而兼以收涩止痢，用为佐使。四药合用，共奏清热解毒、凉血止痢之功。,1142341,"[{'start': 0, 'end': 2, 'text': '黄柏', 'labels': ['组成']}, {'start': 13, 'end': 17, 'text': '清热解毒', 'labels': ['功用']}, {'start': 18, 'end': 22, 'text': '燥湿止痢', 'labels': ['功用']}, {'start': 26, 'end': 28, 'text': '秦皮', 'labels': ['组成']}, {'start': 35, 'end': 39, 'text': '清热解毒', 'labels': ['功用']}, {'start': 42, 'end': 46, 'text': '收涩止痢', 'labels': ['功用']}, {'start': 59, 'end': 63, 'text': '清热解毒', 'labels': ['功用']}, {'start': 64, 'end': 68, 'text': '凉血止痢', 'labels': ['功用']}]"
【运用】珍珠母丸为治阴血不足，心肝阳亢，神志不安证之常用方。以少寐、惊悸、眩晕、脉细弦为辨证要点。,1142933,"[{'start': 4, 'end': 8, 'text': '珍珠母丸', 'labels': ['方剂名']}, {'start': 4, 'end': 7, 'text': '珍珠母', 'labels': ['组成']}, {'start': 10, 'end': 14, 'text': '阴血不足', 'labels': ['主治']}, {'start': 15, 'end': 19, 'text': '心肝阳亢', 'labels': ['主治']}, {'start': 20, 'end': 25, 'text': '神志不安证', 'labels': ['主治']}, {'start': 31, 'end': 33, 'text': '少寐', 'labels': ['主治']}, {'start': 34, 'end': 36, 'text': '惊悸', 'labels': ['主治']}, {'start': 37, 'end': 39, 'text': '眩晕', 'labels': ['主治']}, {'start': 40, 'end': 43, 'text': '脉细弦', 'labels': ['主治']}]"
【证治机理】 本证乃心肝阳亢，阴血不足所致。肝阳偏亢，化风 上扰头目，阴血亏虚，不能上荣头目，故头目眩晕；心阳偏亢，血不养心，则神失藏守，夜难成寐，时而惊悸。,1142928,"[{'start': 10, 'end': 14, 'text': '心肝阳亢', 'labels': ['主治']}, {'start': 15, 'end': 19, 'text': '阴血不足', 'labels': ['主治']}, {'start': 22, 'end': 26, 'text': '肝阳偏亢', 'labels': ['主治']}, {'start': 35, 'end': 39, 'text': '阴血亏虚', 'labels': ['主治']}, {'start': 48, 'end': 52, 'text': '头目眩晕', 'labels': ['主治']}, {'start': 53, 'end': 57, 'text': '心阳偏亢', 'labels': ['主治']}, {'start': 69, 'end': 73, 'text': '夜难成寐', 'labels': ['主治']}, {'start': 76, 'end': 78, 'text': '惊悸', 'labels': ['主治']}]"
三拗汤与华盖散皆为麻黄汤去桂枝，重在宣散肺中风寒，主治风寒犯肺之咳喘证。但三拗汤为宣肺解表的基础方，主治风寒袭肺的咳喘轻证；华盖散主治风寒袭肺、痰气不利的咳嗽上气、呀呷有声证，,1141687,"[{'start': 0, 'end': 3, 'text': '三拗汤', 'labels': ['方剂名']}, {'start': 4, 'end': 7, 'text': '华盖散', 'labels': ['方剂名']}, {'start': 9, 'end': 12, 'text': '麻黄汤', 'labels': ['方剂名']}, {'start': 13, 'end': 15, 'text': '桂枝', 'labels': ['组成']}, {'start': 18, 'end': 24, 'text': '宣散肺中风寒', 'labels': ['功用']}, {'start': 27, 'end': 35, 'text': '风寒犯肺之咳喘证', 'labels': ['主治']}, {'start': 41, 'end': 45, 'text': '宣肺解表', 'labels': ['功用']}, {'start': 52, 'end': 61, 'text': '风寒袭肺的咳喘轻证', 'labels': ['主治']}, {'start': 67, 'end': 71, 'text': '风寒袭肺', 'labels': ['主治']}, {'start': 72, 'end': 81, 'text': '痰气不利的咳嗽上气', 'labels': ['主治']}, {'start': 82, 'end': 87, 'text': '呀呷有声证', 'labels': ['主治']}]"
虚火迫津外泄，故夜寐汗出；真阴亏损，不能充养肌肤，日久遂致形体消瘦； 舌红少苔，脉象细数，均为阴虚内热之候。是证以虚火为重，虚火不降则阴愈亏，阴愈亏而火愈炽，治以清虚热为主，佐以滋阴。,1142363,"[{'start': 8, 'end': 12, 'text': '夜寐汗出', 'labels': ['主治']}, {'start': 29, 'end': 33, 'text': '形体消瘦', 'labels': ['主治']}, {'start': 35, 'end': 39, 'text': '舌红少苔', 'labels': ['主治']}, {'start': 40, 'end': 44, 'text': '脉象细数', 'labels': ['主治']}, {'start': 47, 'end': 51, 'text': '阴虚内热', 'labels': ['主治']}, {'start': 81, 'end': 84, 'text': '清虚热', 'labels': ['功用']}, {'start': 89, 'end': 91, 'text': '滋阴', 'labels': ['功用']}]"
【证治机理】本证乃心阴不足，肝气失和，心神失宁所致。思虑悲哀过度，耗伤阴血，心肝失养，神魂不安，则精神恍惚、睡眠不安、心中烦乱；,1142960,"[{'start': 9, 'end': 13, 'text': '心阴不足', 'labels': ['主治']}, {'start': 14, 'end': 18, 'text': '肝气失和', 'labels': ['主治']}, {'start': 19, 'end': 23, 'text': '心神失宁', 'labels': ['主治']}, {'start': 49, 'end': 53, 'text': '精神恍惚', 'labels': ['主治']}, {'start': 54, 'end': 58, 'text': '睡眠不安', 'labels': ['主治']}, {'start': 59, 'end': 63, 'text': '心中烦乱', 'labels': ['主治']}]"
【医案举例】 某三三，寤不成寐，食不甘味，尪羸，脉细数涩。阴液内耗，厥阳外越，化火化风，燔燥煽动。此属阴损，最不易治。姑与仲景酸枣仁汤。（《临证指南医案》）,1142959,"[{'start': 24, 'end': 28, 'text': '脉细数涩', 'labels': ['主治']}, {'start': 63, 'end': 67, 'text': '酸枣仁汤', 'labels': ['方剂名']}, {'start': 63, 'end': 66, 'text': '酸枣仁', 'labels': ['组成']}]"
知母味苦性寒质润，既能清泄肺、胃、肾三经之火，又能滋三经之阴。 知母、黄柏相须为用，知母滋阴清热，黄柏虽无滋阴之功，确属“坚阴”之品，二者善能清降阴虚之火，用以为臣。丸用猪脊髓补髓养阴，蜂蜜补中润燥，共增滋补真阴之效，是为佐药。,1142756,"[{'start': 0, 'end': 2, 'text': '知母', 'labels': ['组成']}, {'start': 32, 'end': 34, 'text': '知母', 'labels': ['组成']}, {'start': 35, 'end': 37, 'text': '黄柏', 'labels': ['组成']}, {'start': 42, 'end': 44, 'text': '知母', 'labels': ['组成']}, {'start': 44, 'end': 48, 'text': '滋阴清热', 'labels': ['功用']}, {'start': 49, 'end': 51, 'text': '黄柏', 'labels': ['组成']}, {'start': 71, 'end': 77, 'text': '清降阴虚之火', 'labels': ['功用']}, {'start': 85, 'end': 88, 'text': '猪脊髓', 'labels': ['组成']}, {'start': 88, 'end': 92, 'text': '补髓养阴', 'labels': ['功用']}, {'start': 93, 'end': 95, 'text': '蜂蜜', 'labels': ['组成']}, {'start': 95, 'end': 99, 'text': '补中润燥', 'labels': ['功用']}, {'start': 103, 'end': 106, 'text': '补真阴', 'labels': ['功用']}]"
“有形之血不能速生，无形之气所当急固”（《成方便读》），故此虚热证，治首当补气以急固浮阳退热，而阴血宜渐生。,1142687,"[{'start': 30, 'end': 33, 'text': '虚热证', 'labels': ['主治']}, {'start': 37, 'end': 39, 'text': '补气', 'labels': ['功用']}]"
【运用】 玉女煎为治疗胃热阴虚牙痛之常用方。以牙痛齿松，烦热干渴，舌红苔黄而干为辨证要点。原方后注“若大便溏泄者，乃非所宜”。,1142319,"[{'start': 5, 'end': 8, 'text': '玉女煎', 'labels': ['方剂名']}, {'start': 11, 'end': 15, 'text': '胃热阴虚', 'labels': ['主治']}, {'start': 15, 'end': 17, 'text': '牙痛', 'labels': ['主治']}, {'start': 23, 'end': 27, 'text': '牙痛齿松', 'labels': ['主治']}, {'start': 28, 'end': 32, 'text': '烦热干渴', 'labels': ['主治']}, {'start': 33, 'end': 37, 'text': '舌红苔黄', 'labels': ['主治']}, {'start': 51, 'end': 55, 'text': '大便溏泄', 'labels': ['主治']}]"
二者甘缓姜、附峻烈之性，使其破阴回阳而无暴散之虞；三者调和药性，并使药力持久，是为佐药而兼使药之用。三药合用，药少力专而效捷，大辛大热，使阳复厥回，故名“四逆汤”。,1142493,"[{'start': 77, 'end': 80, 'text': '四逆汤', 'labels': ['方剂名']}, {'start': 4, 'end': 5, 'text': '姜', 'labels': ['组成']}]"
故后方辛散解表止痛之功强于前方，宜用于外感风寒较重而兼有气滞者。,1141772,"[{'start': 3, 'end': 9, 'text': '辛散解表止痛', 'labels': ['功用']}, {'start': 19, 'end': 23, 'text': '外感风寒', 'labels': ['主治']}, {'start': 28, 'end': 30, 'text': '气滞', 'labels': ['主治']}]"
大枣煎汤送服，取其益脾缓中，防止逐水伤及脾胃，并缓和诸药毒性，使邪去而不伤正，且寓培土制水之意，用为佐使。,1142106,"[{'start': 0, 'end': 4, 'text': '大枣煎汤', 'labels': ['方剂名']}, {'start': 1, 'end': 2, 'text': '枣', 'labels': ['组成']}, {'start': 9, 'end': 13, 'text': '益脾缓中', 'labels': ['功用']}]"
【运用】 回阳救急汤为治疗寒邪直中三阴，真阳衰微证之常用方。以四肢厥冷，神衰欲寐，下利腹痛，脉沉微或无脉为辨证要点。方中麝香用量不宜过大。服药后手足温和即止。,1142514,"[{'start': 5, 'end': 10, 'text': '回阳救急汤', 'labels': ['方剂名']}, {'start': 13, 'end': 19, 'text': '寒邪直中三阴', 'labels': ['主治']}, {'start': 20, 'end': 25, 'text': '真阳衰微证', 'labels': ['主治']}, {'start': 31, 'end': 35, 'text': '四肢厥冷', 'labels': ['主治']}, {'start': 36, 'end': 40, 'text': '神衰欲寐', 'labels': ['主治']}, {'start': 41, 'end': 45, 'text': '下利腹痛', 'labels': ['主治']}, {'start': 46, 'end': 49, 'text': '脉沉微', 'labels': ['主治']}, {'start': 50, 'end': 52, 'text': '无脉', 'labels': ['主治']}, {'start': 60, 'end': 62, 'text': '麝香', 'labels': ['组成']}, {'start': 69, 'end': 78, 'text': '服药后手足温和即止', 'labels': ['运用']}]"
【运用】一贯煎为治疗阴虚气滞证之常用方。以胸脘胁痛，咽干口燥，舌红少津，脉虚弦为辨证要点。本方为清代医家魏之琇所创制，魏氏在运用此方时提出：如大便秘结，加蒌仁，肃肺而润肠通便；有虚热或汗，加地骨皮以清虚热；痰多，加贝母止咳化痰；舌红而干，阴亏过甚者，加石斛以滋养阴津；胁胀，加芍药、甘草以缓急止痛；脚弱，加牛膝、薏苡仁补肾活血并祛湿；,1142763,"[{'start': 4, 'end': 7, 'text': '一贯煎', 'labels': ['方剂名']}, {'start': 10, 'end': 15, 'text': '阴虚气滞证', 'labels': ['主治']}, {'start': 21, 'end': 25, 'text': '胸脘胁痛', 'labels': ['主治']}, {'start': 26, 'end': 30, 'text': '咽干口燥', 'labels': ['主治']}, {'start': 31, 'end': 35, 'text': '舌红少津', 'labels': ['主治']}, {'start': 36, 'end': 39, 'text': '脉虚弦', 'labels': ['主治']}, {'start': 71, 'end': 75, 'text': '大便秘结', 'labels': ['主治']}, {'start': 77, 'end': 79, 'text': '蒌仁', 'labels': ['组成']}, {'start': 83, 'end': 87, 'text': '润肠通便', 'labels': ['功用']}, {'start': 80, 'end': 82, 'text': '肃肺', 'labels': ['功用']}, {'start': 89, 'end': 91, 'text': '虚热', 'labels': ['主治']}, {'start': 95, 'end': 98, 'text': '地骨皮', 'labels': ['组成']}, {'start': 99, 'end': 102, 'text': '清虚热', 'labels': ['功用']}, {'start': 103, 'end': 105, 'text': '痰多', 'labels': ['主治']}, {'start': 107, 'end': 109, 'text': '贝母', 'labels': ['组成']}, {'start': 109, 'end': 113, 'text': '止咳化痰', 'labels': ['功用']}, {'start': 114, 'end': 118, 'text': '舌红而干', 'labels': ['主治']}, {'start': 119, 'end': 121, 'text': '阴亏', 'labels': ['主治']}, {'start': 126, 'end': 128, 'text': '石斛', 'labels': ['组成']}, {'start': 129, 'end': 133, 'text': '滋养阴津', 'labels': ['功用']}, {'start': 134, 'end': 136, 'text': '胁胀', 'labels': ['主治']}, {'start': 138, 'end': 140, 'text': '芍药', 'labels': ['组成']}, {'start': 141, 'end': 143, 'text': '甘草', 'labels': ['组成']}, {'start': 144, 'end': 148, 'text': '缓急止痛', 'labels': ['功用']}, {'start': 149, 'end': 151, 'text': '脚弱', 'labels': ['主治']}, {'start': 153, 'end': 155, 'text': '牛膝', 'labels': ['组成']}, {'start': 156, 'end': 159, 'text': '薏苡仁', 'labels': ['组成']}, {'start': 159, 'end': 163, 'text': '补肾活血', 'labels': ['功用']}, {'start': 164, 'end': 166, 'text': '祛湿', 'labels': ['功用']}]"
【运用】四君子汤为补气之基础方。以气短乏力，面色萎白，食少便溏，舌淡苔白，脉虚缓为辨证要点。,1142613,"[{'start': 4, 'end': 8, 'text': '四君子汤', 'labels': ['方剂名']}, {'start': 17, 'end': 21, 'text': '气短乏力', 'labels': ['主治']}, {'start': 22, 'end': 26, 'text': '面色萎白', 'labels': ['主治']}, {'start': 27, 'end': 31, 'text': '食少便溏', 'labels': ['主治']}, {'start': 32, 'end': 36, 'text': '舌淡苔白', 'labels': ['主治']}, {'start': 37, 'end': 40, 'text': '脉虚缓', 'labels': ['主治']}]"
